index,date,appliance,time,consumption,house,Month,Weekday
1337,2012-08-14,Fountain,Evening,153897.97536000703,05,August,Tuesday
1338,2012-08-14,Fountain,Morning,211172.93200001327,05,August,Tuesday
1339,2012-08-14,Fountain,Night,519840.03796998877,05,August,Tuesday
1340,2012-08-14,Fridge,Afternoon,1073726.1851699795,05,August,Tuesday
1341,2012-08-14,Fridge,Evening,979820.3540899501,05,August,Tuesday
1342,2012-08-14,Fridge,Morning,1291538.7340899853,05,August,Tuesday
1343,2012-08-14,Fridge,Night,1371227.8570799148,05,August,Tuesday
1344,2012-08-14,Microwave,Afternoon,418290.933260029,05,August,Tuesday
1345,2012-08-14,Microwave,Evening,79472.62133999975,05,August,Tuesday
1346,2012-08-14,Microwave,Morning,365705.9244999997,05,August,Tuesday
1347,2012-08-14,Microwave,Night,159946.65616999933,05,August,Tuesday
1348,2012-08-14,PC,Afternoon,471235.8211000007,05,August,Tuesday
1349,2012-08-14,PC,Evening,1039828.2696999874,05,August,Tuesday
1350,2012-08-14,PC,Morning,893349.4465000002,05,August,Tuesday
1351,2012-08-14,PC,Night,757222.3407000009,05,August,Tuesday
1352,2012-08-14,Tablet,Afternoon,110966.53757000205,05,August,Tuesday
1353,2012-08-14,Tablet,Evening,90848.21250000081,05,August,Tuesday
1354,2012-08-14,Tablet,Morning,114020.93715000545,05,August,Tuesday
1355,2012-08-14,Tablet,Night,137370.93277000505,05,August,Tuesday
1356,2012-08-15,Coffee machine,Afternoon,122329.35276999968,05,August,Wednesday
1357,2012-08-15,Coffee machine,Evening,133291.02502000157,05,August,Wednesday
1358,2012-08-15,Coffee machine,Morning,242049.1481399986,05,August,Wednesday
1359,2012-08-15,Coffee machine,Night,0.0,05,August,Wednesday
1360,2012-08-15,Fountain,Afternoon,150769.94000000934,05,August,Wednesday
1361,2012-08-15,Fountain,Evening,153767.41514000652,05,August,Wednesday
1362,2012-08-15,Fountain,Morning,210907.5720000132,05,August,Wednesday
1363,2012-08-15,Fountain,Night,520216.6424699876,05,August,Wednesday
1364,2012-08-15,Fridge,Afternoon,1045953.2498899532,05,August,Wednesday
1365,2012-08-15,Fridge,Evening,865553.663649959,05,August,Wednesday
1366,2012-08-15,Fridge,Morning,1280745.7488899399,05,August,Wednesday
1367,2012-08-15,Fridge,Night,1502125.8021199517,05,August,Wednesday
1368,2012-08-15,Microwave,Afternoon,849383.9802200814,05,August,Wednesday
1369,2012-08-15,Microwave,Evening,79767.28031999958,05,August,Wednesday
1370,2012-08-15,Microwave,Morning,2794547.2417599913,05,August,Wednesday
1371,2012-08-15,Microwave,Night,159929.57448999918,05,August,Wednesday
1372,2012-08-15,PC,Afternoon,723670.4062000016,05,August,Wednesday
1373,2012-08-15,PC,Evening,498100.5733000117,05,August,Wednesday
1374,2012-08-15,PC,Morning,658518.551900001,05,August,Wednesday
1375,2012-08-15,PC,Night,756927.6378000007,05,August,Wednesday
1376,2012-08-15,Tablet,Afternoon,75866.44639000262,05,August,Wednesday
1377,2012-08-15,Tablet,Evening,63792.27550000247,05,August,Wednesday
1378,2012-08-15,Tablet,Morning,139955.0268900041,05,August,Wednesday
1379,2012-08-15,Tablet,Night,132592.48296000532,05,August,Wednesday
1380,2012-08-16,Coffee machine,Afternoon,119699.87899999971,05,August,Thursday
1381,2012-08-16,Coffee machine,Evening,135115.64782,05,August,Thursday
1382,2012-08-16,Coffee machine,Morning,119468.62439999988,05,August,Thursday
1383,2012-08-16,Coffee machine,Night,0.0,05,August,Thursday
1384,2012-08-16,Fountain,Afternoon,150095.84000000914,05,August,Thursday
1385,2012-08-16,Fountain,Evening,153054.8125800068,05,August,Thursday
1386,2012-08-16,Fountain,Morning,210451.75200001273,05,August,Thursday
1387,2012-08-16,Fountain,Night,521603.2973399877,05,August,Thursday
1388,2012-08-16,Fridge,Afternoon,1156432.2734099254,05,August,Thursday
1389,2012-08-16,Fridge,Evening,809434.3577599771,05,August,Thursday
1390,2012-08-16,Fridge,Morning,1316712.8580999514,05,August,Thursday
1391,2012-08-16,Fridge,Night,1526945.3316899359,05,August,Thursday
1392,2012-08-16,Microwave,Afternoon,98357.51246999984,05,August,Thursday
1393,2012-08-16,Microwave,Evening,79303.93974999977,05,August,Thursday
1394,2012-08-16,Microwave,Morning,138243.2878399995,05,August,Thursday
1395,2012-08-16,Microwave,Night,160685.438829999,05,August,Thursday
1396,2012-08-16,PC,Afternoon,585127.7115000049,05,August,Thursday
1397,2012-08-16,PC,Evening,378083.2068000004,05,August,Thursday
1398,2012-08-16,PC,Morning,821823.6092000087,05,August,Thursday
1399,2012-08-16,PC,Night,757230.8551000009,05,August,Thursday
1400,2012-08-16,Tablet,Afternoon,77997.54653000316,05,August,Thursday
1401,2012-08-16,Tablet,Evening,66630.88108000281,05,August,Thursday
1402,2012-08-16,Tablet,Morning,116929.65071000444,05,August,Thursday
1403,2012-08-16,Tablet,Night,132165.41822000546,05,August,Thursday
1404,2012-08-17,Coffee machine,Afternoon,121443.87600000003,05,August,Friday
1405,2012-08-17,Coffee machine,Evening,0.0,05,August,Friday
1406,2012-08-17,Coffee machine,Morning,127041.14903999963,05,August,Friday
1407,2012-08-17,Coffee machine,Night,0.0,05,August,Friday
1408,2012-08-17,Fountain,Afternoon,132424.75435000792,05,August,Friday
1409,2012-08-17,Fountain,Evening,131699.0860200033,05,August,Friday
1410,2012-08-17,Fountain,Morning,210545.91200001264,05,August,Friday
1411,2012-08-17,Fountain,Night,518399.76901998546,05,August,Friday
1412,2012-08-17,Fridge,Afternoon,918820.9236999555,05,August,Friday
1413,2012-08-17,Fridge,Evening,611171.4969899885,05,August,Friday
1414,2012-08-17,Fridge,Morning,1145832.1748099662,05,August,Friday
1415,2012-08-17,Fridge,Night,1571081.1639598906,05,August,Friday
1416,2012-08-17,Microwave,Afternoon,85815.60492,05,August,Friday
1417,2012-08-17,Microwave,Evening,64282.49871000058,05,August,Friday
1418,2012-08-17,Microwave,Morning,138040.44288999963,05,August,Friday
1419,2012-08-17,Microwave,Night,159030.6510799995,05,August,Friday
1420,2012-08-17,PC,Afternoon,540103.1952000008,05,August,Friday
1421,2012-08-17,PC,Evening,329809.3668000004,05,August,Friday
1422,2012-08-17,PC,Morning,740981.4238000053,05,August,Friday
1423,2012-08-17,PC,Night,754616.4013000011,05,August,Friday
1424,2012-08-17,Tablet,Afternoon,74727.33182000241,05,August,Friday
1425,2012-08-17,Tablet,Evening,51892.667260001384,05,August,Friday
1426,2012-08-17,Tablet,Morning,117909.13866000445,05,August,Friday
1427,2012-08-17,Tablet,Night,130765.24025000572,05,August,Friday
1428,2012-08-18,Coffee machine,Afternoon,120600.30248999986,05,August,Saturday
1429,2012-08-18,Coffee machine,Evening,0.0,05,August,Saturday
1430,2012-08-18,Coffee machine,Morning,247063.72967999935,05,August,Saturday
1431,2012-08-18,Coffee machine,Night,0.0,05,August,Saturday
1432,2012-08-18,Fountain,Afternoon,153126.0800000113,05,August,Saturday
1433,2012-08-18,Fountain,Evening,155941.65417000832,05,August,Saturday
1434,2012-08-18,Fountain,Morning,213809.41200001532,05,August,Saturday
1435,2012-08-18,Fountain,Night,520826.50287998706,05,August,Saturday
1436,2012-08-18,Fridge,Afternoon,1069627.3151499366,05,August,Saturday
1437,2012-08-18,Fridge,Evening,854093.6733799468,05,August,Saturday
1438,2012-08-18,Fridge,Morning,1314362.472749924,05,August,Saturday
1439,2012-08-18,Fridge,Night,1402801.8138899477,05,August,Saturday
1440,2012-08-18,Microwave,Afternoon,99230.81335999977,05,August,Saturday
1441,2012-08-18,Microwave,Evening,80200.72794999962,05,August,Saturday
1442,2012-08-18,Microwave,Morning,139488.11526999934,05,August,Saturday
1443,2012-08-18,Microwave,Night,160422.80799999923,05,August,Saturday
1444,2012-08-18,PC,Afternoon,472395.6792000006,05,August,Saturday
1445,2012-08-18,PC,Evening,379300.3165000003,05,August,Saturday
1446,2012-08-18,PC,Morning,1013439.3325000233,05,August,Saturday
1447,2012-08-18,PC,Night,757542.5537000007,05,August,Saturday
1448,2012-08-18,Tablet,Afternoon,79697.3153400032,05,August,Saturday
1449,2012-08-18,Tablet,Evening,67395.77384000222,05,August,Saturday
1450,2012-08-18,Tablet,Morning,116351.73465000433,05,August,Saturday
1451,2012-08-18,Tablet,Night,132165.41824000527,05,August,Saturday
1452,2012-08-19,Coffee machine,Afternoon,0.0,05,August,Sunday
1453,2012-08-19,Coffee machine,Evening,120991.66378999996,05,August,Sunday
1454,2012-08-19,Coffee machine,Morning,322730.15041002684,05,August,Sunday
1455,2012-08-19,Coffee machine,Night,0.0,05,August,Sunday
1456,2012-08-19,Fountain,Afternoon,155599.91943001293,05,August,Sunday
1457,2012-08-19,Fountain,Evening,156234.79760000767,05,August,Sunday
1458,2012-08-19,Fountain,Morning,216839.6519200174,05,August,Sunday
1459,2012-08-19,Fountain,Night,520456.31883998844,05,August,Sunday
1460,2012-08-19,Fridge,Afternoon,971526.0895499553,05,August,Sunday
1461,2012-08-19,Fridge,Evening,958387.727229965,05,August,Sunday
1462,2012-08-19,Fridge,Morning,1361738.5606499407,05,August,Sunday
1463,2012-08-19,Fridge,Night,1642183.0397999135,05,August,Sunday
1464,2012-08-19,Microwave,Afternoon,100202.33390999938,05,August,Sunday
1465,2012-08-19,Microwave,Evening,764680.3705200226,05,August,Sunday
1466,2012-08-19,Microwave,Morning,140442.55413999927,05,August,Sunday
1467,2012-08-19,Microwave,Night,160230.6390999992,05,August,Sunday
1468,2012-08-19,PC,Afternoon,474306.1602000004,05,August,Sunday
1469,2012-08-19,PC,Evening,378539.0929000004,05,August,Sunday
1470,2012-08-19,PC,Morning,663622.3549000005,05,August,Sunday
1471,2012-08-19,PC,Night,757332.6339000007,05,August,Sunday
1472,2012-08-19,Tablet,Afternoon,84103.95592000353,05,August,Sunday
1473,2012-08-19,Tablet,Evening,66771.11206000269,05,August,Sunday
1474,2012-08-19,Tablet,Morning,117788.0320400041,05,August,Sunday
1475,2012-08-19,Tablet,Night,133181.0250000052,05,August,Sunday
1476,2012-08-20,Coffee machine,Afternoon,114636.93100000001,05,August,Monday
1477,2012-08-20,Coffee machine,Evening,172367.71151999975,05,August,Monday
1478,2012-08-20,Coffee machine,Morning,331970.7385700072,05,August,Monday
1479,2012-08-20,Coffee machine,Night,0.0,05,August,Monday
1480,2012-08-20,Fountain,Afternoon,155783.9592800133,05,August,Monday
1481,2012-08-20,Fountain,Evening,155186.2341400075,05,August,Monday
1482,2012-08-20,Fountain,Morning,215298.8519900165,05,August,Monday
1483,2012-08-20,Fountain,Night,523141.943709988,05,August,Monday
1484,2012-08-20,Fridge,Afternoon,1064692.8148899588,05,August,Monday
1485,2012-08-20,Fridge,Evening,868742.5823099657,05,August,Monday
1486,2012-08-20,Fridge,Morning,1346344.6262499352,05,August,Monday
1487,2012-08-20,Fridge,Night,1662512.6175199002,05,August,Monday
1488,2012-08-20,Microwave,Afternoon,102557.46258999905,05,August,Monday
1489,2012-08-20,Microwave,Evening,80029.91114999959,05,August,Monday
1490,2012-08-20,Microwave,Morning,1678017.0590600057,05,August,Monday
1491,2012-08-20,Microwave,Night,160847.7147899992,05,August,Monday
1492,2012-08-20,PC,Afternoon,625517.0222000041,05,August,Monday
1493,2012-08-20,PC,Evening,650765.2935999896,05,August,Monday
1494,2012-08-20,PC,Morning,710550.4430000028,05,August,Monday
1495,2012-08-20,PC,Night,757184.2059000009,05,August,Monday
1496,2012-08-20,Tablet,Afternoon,86764.0803900029,05,August,Monday
1497,2012-08-20,Tablet,Evening,67805.8407200029,05,August,Monday
1498,2012-08-20,Tablet,Morning,115597.45630000405,05,August,Monday
1499,2012-08-20,Tablet,Night,133909.79700000497,05,August,Monday
1500,2012-08-21,Coffee machine,Afternoon,116329.11366999993,05,August,Tuesday
1501,2012-08-21,Coffee machine,Evening,193957.7246499983,05,August,Tuesday
1502,2012-08-21,Coffee machine,Morning,124118.41731999945,05,August,Tuesday
1503,2012-08-21,Coffee machine,Night,0.0,05,August,Tuesday
1504,2012-08-21,Fountain,Afternoon,155358.09954001257,05,August,Tuesday
1505,2012-08-21,Fountain,Evening,156718.45084000868,05,August,Tuesday
1506,2012-08-21,Fountain,Morning,214361.5320000159,05,August,Tuesday
1507,2012-08-21,Fountain,Night,519189.37380998547,05,August,Tuesday
1508,2012-08-21,Fridge,Afternoon,1199921.2191499562,05,August,Tuesday
1509,2012-08-21,Fridge,Evening,941746.2603499711,05,August,Tuesday
1510,2012-08-21,Fridge,Morning,1433340.547749959,05,August,Tuesday
1511,2012-08-21,Fridge,Night,1520306.057479963,05,August,Tuesday
1512,2012-08-21,Microwave,Afternoon,100859.97858999936,05,August,Tuesday
1513,2012-08-21,Microwave,Evening,80717.44876999948,05,August,Tuesday
1514,2012-08-21,Microwave,Morning,139680.28416999948,05,August,Tuesday
1515,2012-08-21,Microwave,Night,159056.2735999995,05,August,Tuesday
1516,2012-08-21,PC,Afternoon,474019.9059000005,05,August,Tuesday
1517,2012-08-21,PC,Evening,379423.2998000003,05,August,Tuesday
1518,2012-08-21,PC,Morning,901265.8663999934,05,August,Tuesday
1519,2012-08-21,PC,Night,753053.6666000012,05,August,Tuesday
1520,2012-08-21,Tablet,Afternoon,85705.97975000329,05,August,Tuesday
1521,2012-08-21,Tablet,Evening,68615.35169000247,05,August,Tuesday
1522,2012-08-21,Tablet,Morning,116241.24953000454,05,August,Tuesday
1523,2012-08-21,Tablet,Night,132685.96986000522,05,August,Tuesday
1524,2012-08-22,Coffee machine,Afternoon,110700.68271999994,05,August,Wednesday
1525,2012-08-22,Coffee machine,Evening,171847.24401999958,05,August,Wednesday
1526,2012-08-22,Coffee machine,Morning,123493.5506799994,05,August,Wednesday
1527,2012-08-22,Coffee machine,Night,0.0,05,August,Wednesday
1528,2012-08-22,Fountain,Afternoon,154012.03984001168,05,August,Wednesday
1529,2012-08-22,Fountain,Evening,156230.5529400083,05,August,Wednesday
1530,2012-08-22,Fountain,Morning,213837.23196001534,05,August,Wednesday
1531,2012-08-22,Fountain,Night,519024.6767899875,05,August,Wednesday
1532,2012-08-22,Fridge,Afternoon,1026945.3887699761,05,August,Wednesday
1533,2012-08-22,Fridge,Evening,909484.6824199733,05,August,Wednesday
1534,2012-08-22,Fridge,Morning,1391505.9831299414,05,August,Wednesday
1535,2012-08-22,Fridge,Night,1586267.2462599433,05,August,Wednesday
1536,2012-08-22,Microwave,Afternoon,100080.62693999949,05,August,Wednesday
1537,2012-08-22,Microwave,Evening,80467.6291999995,05,August,Wednesday
1538,2012-08-22,Microwave,Morning,139298.08157999947,05,August,Wednesday
1539,2012-08-22,Microwave,Night,159927.43927999926,05,August,Wednesday
1540,2012-08-22,PC,Afternoon,657504.2248000054,05,August,Wednesday
1541,2012-08-22,PC,Evening,379535.6811000003,05,August,Wednesday
1542,2012-08-22,PC,Morning,661122.4041000007,05,August,Wednesday
1543,2012-08-22,PC,Night,756709.2361000008,05,August,Wednesday
1544,2012-08-22,Tablet,Afternoon,82219.33962000329,05,August,Wednesday
1545,2012-08-22,Tablet,Evening,55425.18049000261,05,August,Wednesday
1546,2012-08-22,Tablet,Morning,106106.39768000477,05,August,Wednesday
1547,2012-08-22,Tablet,Night,124357.11694000519,05,August,Wednesday
1548,2012-08-23,Coffee machine,Afternoon,118968.02975999993,05,August,Thursday
1549,2012-08-23,Coffee machine,Evening,186816.84528000536,05,August,Thursday
1550,2012-08-23,Coffee machine,Morning,145672.18571000674,05,August,Thursday
1551,2012-08-23,Coffee machine,Night,0.0,05,August,Thursday
1552,2012-08-23,Fountain,Afternoon,154375.8396700119,05,August,Thursday
1553,2012-08-23,Fountain,Evening,157844.05047000875,05,August,Thursday
1554,2012-08-23,Fountain,Morning,214106.87200001546,05,August,Thursday
1555,2012-08-23,Fountain,Night,520391.9966399857,05,August,Thursday
1556,2012-08-23,Fridge,Afternoon,1059927.5627099548,05,August,Thursday
1557,2012-08-23,Fridge,Evening,856855.7092499745,05,August,Thursday
1558,2012-08-23,Fridge,Morning,1380201.297419949,05,August,Thursday
1559,2012-08-23,Fridge,Night,1694133.1017799263,05,August,Thursday
1560,2012-08-23,Microwave,Afternoon,100599.48296999934,05,August,Thursday
1561,2012-08-23,Microwave,Evening,80753.74733999949,05,August,Thursday
1562,2012-08-23,Microwave,Morning,139667.4729099994,05,August,Thursday
1563,2012-08-23,Microwave,Night,159385.09593999933,05,August,Thursday
1564,2012-08-23,PC,Afternoon,969379.4004000132,05,August,Thursday
1565,2012-08-23,PC,Evening,379499.63420000026,05,August,Thursday
1566,2012-08-23,PC,Morning,661236.9051000008,05,August,Thursday
1567,2012-08-23,PC,Night,754807.237100001,05,August,Thursday
1568,2012-08-23,Tablet,Afternoon,83670.50804000285,05,August,Thursday
1569,2012-08-23,Tablet,Evening,69284.63220000218,05,August,Thursday
1570,2012-08-23,Tablet,Morning,97805.16471000429,05,August,Thursday
1571,2012-08-23,Tablet,Night,116157.872680005,05,August,Thursday
1572,2012-08-24,Coffee machine,Afternoon,127796.93521999956,05,August,Friday
1573,2012-08-24,Coffee machine,Evening,183096.25098000283,05,August,Friday
1574,2012-08-24,Coffee machine,Morning,384421.5037200083,05,August,Friday
1575,2012-08-24,Coffee machine,Night,0.0,05,August,Friday
1576,2012-08-24,Fountain,Afternoon,155441.55987001283,05,August,Friday
1577,2012-08-24,Fountain,Evening,155894.56457000854,05,August,Friday
1578,2012-08-24,Fountain,Morning,213623.23200001498,05,August,Friday
1579,2012-08-24,Fountain,Night,521922.0692899863,05,August,Friday
1580,2012-08-24,Fridge,Afternoon,1017102.3058299462,05,August,Friday
1581,2012-08-24,Fridge,Evening,863038.1208299419,05,August,Friday
1582,2012-08-24,Fridge,Morning,1349005.4888199547,05,August,Friday
1583,2012-08-24,Fridge,Night,1611405.4513899467,05,August,Friday
1584,2012-08-24,Microwave,Afternoon,100840.76169999928,05,August,Friday
1585,2012-08-24,Microwave,Evening,80369.40953999956,05,August,Friday
1586,2012-08-24,Microwave,Morning,139597.01097999938,05,August,Friday
1587,2012-08-24,Microwave,Night,159750.21684999933,05,August,Friday
1588,2012-08-24,PC,Afternoon,636197.5103000108,05,August,Friday
1589,2012-08-24,PC,Evening,380763.39330000017,05,August,Friday
1590,2012-08-24,PC,Morning,887538.8086000147,05,August,Friday
1591,2012-08-24,PC,Night,758819.0350000007,05,August,Friday
1592,2012-08-24,Tablet,Afternoon,73580.28365000298,05,August,Friday
1593,2012-08-24,Tablet,Evening,68927.68148000306,05,August,Friday
1594,2012-08-24,Tablet,Morning,121627.35728000492,05,August,Friday
1595,2012-08-24,Tablet,Night,132643.47557000513,05,August,Friday
1596,2012-08-25,Coffee machine,Afternoon,157385.32209999987,05,August,Saturday
1597,2012-08-25,Coffee machine,Evening,165876.34571999943,05,August,Saturday
1598,2012-08-25,Coffee machine,Morning,350676.78737000196,05,August,Saturday
1599,2012-08-25,Coffee machine,Night,0.0,05,August,Saturday
1600,2012-08-25,Fountain,Afternoon,154743.91973001228,05,August,Saturday
1601,2012-08-25,Fountain,Evening,154961.51367000735,05,August,Saturday
1602,2012-08-25,Fountain,Morning,213370.71200001496,05,August,Saturday
1603,2012-08-25,Fountain,Night,520240.1125699859,05,August,Saturday
1604,2012-08-25,Fridge,Afternoon,1054945.4369199509,05,August,Saturday
1605,2012-08-25,Fridge,Evening,800898.1370199876,05,August,Saturday
1606,2012-08-25,Fridge,Morning,1395190.9511199335,05,August,Saturday
